eGFR,Creatinine,Systolic BP,Diastolic BP,HbA1c,Hemoglobin,Age,Gender,mean_abs_shap
0.08183620590971583,-0.04591631781050964,-0.013578892617983673,-0.012783956945547922,-0.00713406121201986,-0.009399047536008008,0.034447166150509904,0.01586306233123968,0.027619838814191815
-0.18332036296636242,-0.06534431498550312,0.02075755560975124,0.0042658621412331186,-0.0037040075876060563,-0.021106588208904428,0.03546417843469082,-0.018557940003102305,0.04406510124214419
0.0661026341608497,0.09134904495980908,-0.01267302868106497,-0.011253027295961341,-0.005464224381049965,-0.016140465716631452,0.052407103431090236,-0.006648727611947421,0.03275478202980052
0.10352004590600053,0.07723263267363228,-0.015301543359649035,-0.014078748891890926,-0.007071413640723325,-0.008557647163476678,0.054404548278416266,0.005641300956841395,0.0357259851088288
0.060037174400365954,0.08728488115906066,-0.011446010315259594,-0.011365508942321268,0.04528579502453246,-0.017831053612170505,0.06201066852291919,-0.008134129969765256,0.03792440274329936
0.1341867845270901,0.061603937338946334,-0.01387305773151123,-0.013581751745287494,-0.007311505328724349,-0.007774376900732054,0.0028550866936608776,0.013366524906053107,0.03181912814650069
0.11077242686120375,0.07471300003842782,-0.014062404868117757,-0.012510041341053277,-0.009222838328400405,-0.009608673398437377,-0.0090531495557185,-0.005985168172645318,0.030740962820500525
0.1431875333591524,-0.03461012252291422,-0.012290499885829208,-0.0122611635422959,-0.012110822876687844,-0.011188509897901372,0.06049209965705007,0.019594715322470164,0.03821693338303765
0.030652787219993836,-0.04413646917067571,-0.011525299990480542,-0.011911812817797287,-0.008480365213952743,-0.019421301750390616,-0.05885177851142594,0.011178253420864693,0.02451975851194767
0.10397306787990687,-0.016030318571424416,0.07957195245448347,0.010229567664691038,-0.0025339727357064886,0.03569617709925224,0.06254421716198612,0.017758575016610958,0.0410422310730077
0.06203666336685745,0.0617366259380768,0.01885948606681125,0.044354279095581636,-0.006408526874721838,0.029446622524752837,-0.026142036074593027,-0.00891686539090116,0.032237638166537
-0.21754869660411033,-0.1182174964705545,0.020565811434558896,-0.011491858345580358,0.002865604805978213,-0.01900185695352544,0.03238693293076717,-0.01381041271769658,0.05448608378284643
-0.11392912953833463,-0.03852112969214032,-0.015961620519668183,-0.014911290680794378,0.006401252851861056,-0.022097754973480703,0.036944486294921745,-0.009990203980992696,0.03234460856652421
0.12443310127019241,0.08099492900389475,-0.01410381363533413,-0.01432568440667397,-0.006841191121334178,0.011344314382017759,0.04638577612387213,-0.006789201608769557,0.03815225144401112
-0.2759551203814378,-0.1342092444354358,0.012009619654619061,0.028118860236304916,0.0007743342686040792,-0.015291484782829051,-0.012713631829994375,0.005970218930406186,0.060630314314953915
0.08684167110986381,0.07205679959451643,-0.01480691776366145,-0.012468975223130759,-0.00845157130419508,-0.011753573382295893,-0.019411839019438708,-0.007482483384665918,0.029159228847721003
0.13288099344640822,-0.03631452089168963,0.060459012995920505,0.01581186876015571,-0.003912609839421632,0.009731786936979915,0.06593270563969131,0.021668362026999427,0.04333898256715829
-0.0951763310940011,-0.09819105184467246,-0.014148302125331169,-0.014718506380142207,-0.00439689403302258,0.033793595351784236,0.045681785803492095,0.0035604859997688575,0.03870836907902684
0.07697751659161414,0.06350293647958541,-0.015674272898029334,-0.014364189935742813,-0.010692994407908206,-0.009608769218186045,-0.05097924056228019,0.004537395171039356,0.03079216440804819
-0.16929326406717116,-0.05545498214037375,-0.015497837110641519,-0.018211821488788672,-0.007369898819712774,0.036916667580785906,0.03252966838413777,-0.015118176932253587,0.043799039565483144
-0.18004934562157884,-0.05452042016329026,-0.011643664869447116,-0.011444449373753777,-0.006003124596342272,0.022862775987254433,0.04389024826692171,-0.014085224158873559,0.04306240662968275
0.09905492629697134,0.06604930704407805,0.013099197756235711,0.03708609238213283,0.009246895269338352,0.020856203148096657,0.019333832604746595,-0.004626766327317815,0.033669152603614666
0.15959779429162516,0.12040659645838793,-0.014640630769222744,-0.01468117041350613,-0.013316922068516366,0.026290462509545826,-0.002653620992814131,-0.00326688637226941,0.04435676048448596
-0.2702578423480083,-0.12854537780905398,-0.011068491276584486,-0.014093888297738872,-0.003657066199795486,0.00896527663065325,-0.009241083116353155,-0.006206066223555278,0.05650438648771785
-0.16808930280007317,-0.0977468017209086,-0.014409421944058821,-0.013715442634315686,-0.0012283906044557322,-0.019485272567919102,0.03447383493700075,-0.014398715724919717,0.045443397866706446
0.08800977656941884,-0.06426681598013019,-0.012797136032191066,-0.012215106557120747,-0.0005426162790773606,0.005382093067465389,-0.04248500701989012,-0.015992722950530867,0.030211409306978073
-0.24079648885898636,-0.12926789342046602,-0.007953569884294038,-0.008467322025134207,0.004893908710871304,-0.014218167635465772,0.037106752379532974,-0.00781332990149357,0.05631467910203053
-0.1410166995167877,-0.06648006468116337,-0.0162949219759309,-0.015014212611803997,-0.004805639344590332,-0.016706836714510186,-0.016658109252210975,0.006813229611314642,0.03547371421353901
0.05655612460977991,0.07156822690729,-0.013413764306864896,-0.014797601028038307,0.014100316999591984,0.037365570133272755,0.04258994359440655,-0.006434080754783947,0.03210320354175354
0.021962646834228515,-0.03287986760330098,-0.012450896037218757,-0.011963482510804164,0.006841908123800908,0.007230802609204293,0.037435030478778476,-0.015321018360065731,0.01826070656967523
-0.1312374782801125,-0.09212009845223422,-0.01342557245877875,-0.01210145054800294,-0.005326724498685158,-0.02028897870394733,0.03756361041657228,0.008127805654601786,0.04002396487661687
-0.25975574417817343,-0.09628710102190274,-0.00836431369582768,-0.009649009538466247,-0.001843060974256569,-0.0017116667855033882,-0.08214315437989357,0.0077243239999105345,0.05843479682174177
0.036949666567519183,0.05048101212566726,-0.015128938391221458,-0.012225490958330563,0.030271166021436185,-0.010843242439254497,-0.0008469161129261836,-0.009518158161418308,0.0207830738472217
0.017596235237183833,-0.0742900236082948,-0.015068484337181675,-0.016424735139923603,-0.008272937801068128,0.025872517876645046,-0.06772065430652534,0.007880974469782835,0.029140820347075658
-0.24957685804208973,-0.09613781789617122,-0.008752323128744343,-0.009087991681153408,-0.0014988692040120509,-0.02076826100450301,-0.0642773962222786,0.009708627925418592,0.05747601813804636
0.13747706265986356,0.0952250477601151,-0.013019067185749099,-0.013151554646354811,-0.007155050794361227,-0.010776160940141243,0.049137596923301496,-0.006615008697274282,0.04156956870089511
-0.24079856322148713,-0.0931821289861961,-0.0075859263014936874,-0.008436594468400064,-0.002430369523820259,-0.013968365430356738,-0.054402482476725814,0.009572106252087174,0.05379706708257087
0.13405760272701736,0.08890394932261135,-0.01674706327061738,-0.01594695015911665,-0.010911592703628443,0.01800497172766529,0.018616387002181295,-0.006701685507562726,0.03873627530255006
0.19586590593460276,0.14990624014911721,-0.011397294276198539,-0.009937154171620116,-0.01394479700546265,-0.011717188389635837,-0.006917361703835093,-0.006647593890594475,0.05079169194013334
-0.16088405563675215,-0.09770706492170263,-0.015762191899320134,-0.01530662617880875,0.0038217126607073396,-0.025227043374444768,0.023889110301013018,-0.013572131553061874,0.04452124206572634
0.01953139405374516,-0.14511193033393888,-0.014730278395610103,-0.01624101742446084,-0.012918450077137005,0.026733836497844696,-0.07433697857749816,0.005260835889902332,0.03935809015626715
-0.15945367013904382,-0.11129705290650395,0.04227746726193829,0.041560073958384604,-0.0018441680023822042,-0.005339157960390622,0.04396829944574889,0.006179231827534879,0.0514898901877409
0.07957808466861857,0.059943711096114474,-0.014965119603343294,-0.01357249499152496,0.007507733959499185,-0.004865457074161831,-0.046017831238022,0.005722532930139104,0.02902162069517793
0.12404353057036031,0.07317867565528045,-0.015721921179200272,-0.01449568507593706,-0.008576556704387226,-0.00195366112295257,0.008786495681824102,-0.007982167186377672,0.03184233664703996
